,timestamp_utc,pos_x_vision_body,pos_y_vision_body,pos_z_vision_body,quat_x_vision_body,quat_y_vision_body,quat_z_vision_body,quat_w_vision_body,vel_linear_x_body,vel_linear_y_body,vel_linear_z_body,vel_angular_x_body,vel_angular_y_body,vel_angular_z_body,fl.hx_pos,fl.hx_vel,fl.hx_acc,fl.hx_load,fl.hy_pos,fl.hy_vel,fl.hy_acc,fl.hy_load,fl.kn_pos,fl.kn_vel,fl.kn_acc,fl.kn_load,fr.hx_pos,fr.hx_vel,fr.hx_acc,fr.hx_load,fr.hy_pos,fr.hy_vel,fr.hy_acc,fr.hy_load,fr.kn_pos,fr.kn_vel,fr.kn_acc,fr.kn_load,hl.hx_pos,hl.hx_vel,hl.hx_acc,hl.hx_load,hl.hy_pos,hl.hy_vel,hl.hy_acc,hl.hy_load,hl.kn_pos,hl.kn_vel,hl.kn_acc,hl.kn_load,hr.hx_pos,hr.hx_vel,hr.hx_acc,hr.hx_load,hr.hy_pos,hr.hy_vel,hr.hy_acc,hr.hy_load,hr.kn_pos,hr.kn_vel,hr.kn_acc,hr.kn_load
0,09-18-2023_21-59-38-964,-0.07453615963459015,-0.005932174623012543,-0.42684340476989746,0.0018965640338137746,-0.0033583955373615026,0.00038818997563794255,0.9999924898147583,0.00046199365169741213,0.0008686334476806223,-0.0008015009225346148,0.0006266282871365547,0.006752140820026398,0.0023374503944069147,0.13175737857818604,-0.009110036306083202,-0.6605459451675415,-8.852115631103516,0.838079035282135,-0.006228622980415821,-0.23891451954841614,0.6016040444374084,-1.4551717042922974,0.012154782190918922,-4.855220317840576,14.437453269958496,-0.12316486984491348,0.00042629370000213385,-2.0062787532806396,8.871461868286133,0.8445894718170166,0.0010176837677136064,4.018454551696777,0.34385859966278076,-1.47091543674469,-0.01057584397494793,0.885714054107666,15.350202560424805,0.13813914358615875,0.0002540420391596854,-0.046841539442539215,-10.373220443725586,0.8215182423591614,0.0069781080819666386,-0.6121973395347595,0.38446685671806335,-1.445652723312378,0.007024592254310846,-6.248294353485107,16.150859832763672,-0.12865611910820007,-0.0035357738379389048,1.0122509002685547,9.814961433410645,0.798005998134613,-0.020006099715828896,-4.049048900604248,1.229319453239441,-1.4564357995986938,-0.023828912526369095,-4.352790832519531,17.199474334716797
1,09-18-2023_21-59-39-072,-0.07454444468021393,-0.005926802754402161,-0.4267812967300415,0.0019043394131585956,-0.00335984886623919,0.0003726583381649107,0.9999926090240479,0.00028059736359864473,0.001068197307176888,-0.00011798659397754818,-0.0016528461128473282,0.0027538554277271032,0.005696176551282406,0.13175737857818604,0.011667804792523384,-2.355025053024292,-8.830368995666504,0.8380980491638184,0.011446977034211159,0.9853566884994507,0.6069946885108948,-1.455155849456787,0.007157181389629841,3.324388027191162,14.437458038330078,-0.1231585219502449,-0.008547201752662659,0.08773193508386612,8.850460052490234,0.8445894718170166,0.011899502947926521,-4.778713226318359,0.34385859966278076,-1.47091543674469,-0.008925351314246655,1.0065441131591797,15.350202560424805,0.13812632858753204,-0.0103323208168149,2.9535152912139893,-10.378687858581543,0.8214927315711975,-0.007608841173350811,0.8789701461791992,0.4002668559551239,-1.4457167387008667,0.0618896484375,-6.396749973297119,16.150848388671875,-0.1286497414112091,-0.0020472032483667135,0.08048824965953827,9.809654235839844,0.7980188131332397,-0.015559874475002289,3.6056275367736816,1.2239699363708496,-1.4564357995986938,0.037519052624702454,0.13298432528972626,17.199474334716797
2,09-18-2023_21-59-39-186,-0.07454365491867065,-0.005929023027420044,-0.42672795057296753,0.001904892036691308,-0.0033582772593945265,0.0004048543924000114,0.9999926090240479,0.0001093112223315984,0.000340873230015859,-0.00087920663645491,-0.0030716394539922476,0.0051291268318891525,0.00024099981237668544,0.13175737857818604,-0.0002185099001508206,-0.002540605142712593,-8.852115631103516,0.838079035282135,-0.012078046798706055,1.6805816888809204,0.5962134003639221,-1.4551717042922974,-0.011640375480055809,2.3041775226593018,14.450438499450684,-0.12316486984491348,0.0074343993328511715,-0.34456562995910645,8.860960960388184,0.8445959091186523,-0.009835257194936275,-2.6043355464935303,0.3330962657928467,-1.47091543674469,0.0046140351332724094,1.1311832666397095,15.336901664733887,0.13815189898014069,0.0001850029220804572,2.079094171524048,-10.38962173461914,0.821499228477478,-0.006081996951252222,1.1481738090515137,0.37920019030570984,-1.4456688165664673,-0.004226222168654203,-9.518471717834473,16.189163208007812,-0.12864328920841217,-0.003728376468643546,1.6992899179458618,9.82557487487793,0.7980445623397827,0.004378666169941425,1.5205745697021484,1.229319453239441,-1.456419825553894,-0.025086143985390663,5.29965877532959,17.199480056762695
3,09-18-2023_21-59-39-294,-0.07455012202262878,-0.005946628749370575,-0.42684197425842285,0.0018976775463670492,-0.0033575145062059164,0.00040203653043136,0.9999924898147583,0.0002450681058689952,0.0007450294797308743,6.2844987951393705e-06,0.0031161108054220676,0.0023075114004313946,0.002249710960313678,0.13176380097866058,-0.002758902497589588,1.9085009098052979,-8.857552528381348,0.8380917310714722,0.0033683115616440773,3.0874245166778564,0.5854321122169495,-1.4551877975463867,-0.040330830961465836,-4.471346855163574,14.42446231842041,-0.1231585219502449,0.017801377922296524,2.1328039169311523,8.85571002960205,0.8446086645126343,0.003047474892809987,-0.6504117250442505,0.3384774327278137,-1.4708994626998901,0.018306847661733627,1.5878987312316895,15.33691120147705,0.13813281059265137,-0.0035046604461967945,-0.44779589772224426,-10.395088195800781,0.8214927315711975,-0.011354048736393452,-0.46204397082328796,0.37920019030570984,-1.4456688165664673,0.05923369526863098,4.923900127410889,16.163625717163086,-0.12865611910820007,0.002000279026106,1.8007285594940186,9.814961433410645,0.7980251908302307,-0.0032947908621281385,-0.9315873384475708,1.2239699363708496,-1.4564357995986938,0.035756662487983704,-2.3531785011291504,17.225664138793945
4,09-18-2023_21-59-39-402,-0.07454845309257507,-0.005941286683082581,-0.42675238847732544,0.0019186836434528232,-0.0033611126709729433,0.00040574997547082603,0.9999924898147583,4.297515260986984e-05,0.0007953575695864856,-0.0004997607320547104,-0.002631873358041048,0.0035319244489073753,0.0009613147121854126,0.13177022337913513,0.007203230168670416,-1.3751460313796997,-8.857552528381348,0.8380980491638184,0.0017710239626467228,3.247422218322754,0.5962134003639221,-1.4551717042922974,-0.008610928431153297,-0.9331285953521729,14.424467086791992,-0.12316486984491348,-0.002265613293275237,1.5048112869262695,8.860960960388184,0.8445829749107361,-0.005845214705914259,-3.527876377105713,0.35462093353271484,-1.4708994626998901,-0.006328236311674118,3.0682013034820557,15.33691120147705,0.13813914358615875,0.005400951951742172,1.5463985204696655,-10.384154319763184,0.8215055465698242,-0.005315280053764582,1.2550487518310547,0.38446685671806335,-1.445652723312378,0.0359141044318676,-5.079159736633301,16.189165115356445,-0.12866255640983582,0.0031544154044240713,-3.9740853309631348,9.846803665161133,0.7980251908302307,-0.0006074202829040587,0.7875080108642578,1.229319453239441,-1.4564357995986938,-0.01116665918380022,0.7098466753959656,17.212568283081055
5,09-18-2023_21-59-39-522,-0.07455173134803772,-0.005957014858722687,-0.42678070068359375,0.0019411395769566298,-0.0033732831943780184,0.00042660158942453563,0.9999923706054688,-4.7406247176695615e-05,0.0010306431213393807,-0.0006911636446602643,-0.0015256945043802261,0.004180970136076212,0.0031215783674269915,0.13177022337913513,0.012498758733272552,-0.12176596373319626,-8.857552528381348,0.8380853533744812,-0.012773612514138222,-1.1409462690353394,0.6069946885108948,-1.455155849456787,0.008077101781964302,-5.907546520233154,14.437458038330078,-0.1231456845998764,0.00867703091353178,1.3691530227661133,8.860960960388184,0.8445894718170166,-0.022142404690384865,-0.13249170780181885,0.3600021004676819,-1.4708994626998901,0.009444265626370907,-3.1157121658325195,15.32361125946045,0.13815832138061523,-0.001571562374010682,-0.5137053728103638,-10.38962173461914,0.8215247392654419,0.013285256922245026,2.196153163909912,0.37920019030570984,-1.445652723312378,0.04920913279056549,-9.465845108032227,16.176395416259766,-0.1286497414112091,0.012284704484045506,-1.7406100034713745,9.809654235839844,0.7980315685272217,-0.008632524870336056,2.544628381729126,1.2346689701080322,-1.4564357995986938,-0.03616240620613098,-4.609512805938721,17.212568283081055
6,09-18-2023_21-59-39-630,-0.07455381751060486,-0.005961596965789795,-0.4267765283584595,0.0019532861188054085,-0.0033726117108017206,0.00044431679998524487,0.9999924898147583,1.9426765902608167e-06,0.0004907696857117116,-0.0006543665658682585,-0.0012235011672601104,0.004129227250814438,0.001317699789069593,0.13176380097866058,-0.0013655315851792693,-0.7707377672195435,-8.857552528381348,0.8380853533744812,0.0030772904865443707,-0.16801784932613373,0.5962134003639221,-1.455155849456787,0.0068885344080626965,-7.167316913604736,14.46342945098877,-0.1231585219502449,0.0026894407346844673,1.789389967918396,8.860960960388184,0.8446086645126343,0.004071235656738281,0.7954297661781311,0.376145601272583,-1.47091543674469,0.012521224096417427,-1.405145525932312,15.336901664733887,0.13813914358615875,-0.0013704969314858317,-2.8336119651794434,-10.367753028869629,0.8215118646621704,0.00036664935760200024,3.9473044872283936,0.38973352313041687,-1.445684790611267,-0.016358347609639168,1.6503996849060059,16.1763916015625,-0.12864328920841217,0.011883558705449104,1.7608537673950195,9.814961433410645,0.7980123162269592,-0.001913535874336958,-0.5605428814888,1.2239699363708496,-1.4564037322998047,0.00789110641926527,-12.549138069152832,17.199487686157227
7,09-18-2023_21-59-39-738,-0.0745653361082077,-0.005978562403470278,-0.4268254041671753,0.0019573483150452375,-0.0033823729027062654,0.00043130433186888695,0.999992311000824,5.9663376305252314e-05,0.0010489856358617544,0.00022281816927716136,0.004734139423817396,0.0006976795848459005,0.002853449434041977,0.13176380097866058,-0.0018494322430342436,2.1982052326202393,-8.841242790222168,0.8380980491638184,0.00892598181962967,-0.504422128200531,0.6069946885108948,-1.455155849456787,0.02321278117597103,-0.6971210241317749,14.437458038330078,-0.12316486984491348,-0.005922089796513319,2.3522043228149414,8.85571002960205,0.8445894718170166,-0.0028285933658480644,-1.0509560108184814,0.3384774327278137,-1.47091543674469,-0.014083169400691986,3.22041392326355,15.336901664733887,0.13815832138061523,0.0021984127815812826,1.3527878522872925,-10.378687858581543,0.8215055465698242,-0.011648394167423248,1.1350358724594116,0.3739335238933563,-1.4457167387008667,0.004328872077167034,-6.894134998321533,16.18915367126465,-0.1286497414112091,8.307662938022986e-05,-0.664065957069397,9.82557487487793,0.7980251908302307,-0.008983446285128593,0.6249105334281921,1.229319453239441,-1.4564357995986938,-0.034403540194034576,-3.796111583709717,17.212568283081055
8,09-18-2023_21-59-39-852,-0.07455702126026154,-0.005986809730529785,-0.42682087421417236,0.0019935634918510914,-0.0034004775807261467,0.00043501879554241896,0.9999922513961792,9.040653094416484e-05,0.0009486497729085386,-0.0005558189586736262,-0.0012933039106428623,0.005546944681555033,0.0003713916812557727,0.13175737857818604,0.004827584605664015,1.0900243520736694,-8.86298942565918,0.8380917310714722,-0.005823130253702402,1.041281819343567,0.5962134003639221,-1.4551877975463867,-0.032453134655952454,-3.0360264778137207,14.42446231842041,-0.12315203994512558,0.008218496106564999,-1.0732685327529907,8.85571002960205,0.8445959091186523,-0.003337451256811619,3.9992902278900146,0.3330962657928467,-1.4708994626998901,0.0048092929646372795,-2.7662765979766846,15.350212097167969,0.13813914358615875,-0.006829200312495232,-1.9103436470031738,-10.38962173461914,0.8215055465698242,-0.005849391687661409,1.4301754236221313,0.38973352313041687,-1.4457167387008667,-0.01954049803316593,-3.807002305984497,16.17638397216797,-0.12864328920841217,-0.008357411250472069,0.5146014094352722,9.820267677307129,0.7980445623397827,0.0037752590142190456,1.4519580602645874,1.2346689701080322,-1.4564357995986938,-0.016025429591536522,-3.9939308166503906,17.212568283081055
9,09-18-2023_21-59-39-960,-0.07455775141716003,-0.005986228585243225,-0.42679500579833984,0.0019936903845518827,-0.003394583472982049,0.0004439794865902513,0.9999921917915344,-0.00017316645244136453,0.0007380421739071608,-0.0007638192619197071,-0.0014784322120249271,0.0055764224380254745,0.00169089762493968,0.13177022337913513,-0.009161052294075489,3.0242202281951904,-8.852115631103516,0.8380917310714722,-0.004844301845878363,-0.2568090558052063,0.5908227562904358,-1.455155849456787,-0.007154869846999645,2.9618897438049316,14.45044231414795,-0.12316486984491348,0.0048909555189311504,-1.3876513242721558,8.866211891174316,0.8445765972137451,-0.010023338720202446,-0.42811456322669983,0.3600021004676819,-1.47091543674469,0.001195676508359611,0.7436765432357788,15.336901664733887,0.1381455659866333,-0.0067659360356628895,-0.5809064507484436,-10.384154319763184,0.8215118646621704,-0.0004086309054400772,-1.949607491493225,0.38446685671806335,-1.445700764656067,-0.0006160158663988113,8.202486991882324,16.18915367126465,-0.1286497414112091,0.007972639985382557,1.8302662372589111,9.82557487487793,0.7980315685272217,-0.0006366922170855105,1.1238261461257935,1.229319453239441,-1.4564517736434937,-0.007070830557495356,0.8818121552467346,17.21256446838379
