,timestamp_utc,pos_x_vision_body,pos_y_vision_body,pos_z_vision_body,quat_x_vision_body,quat_y_vision_body,quat_z_vision_body,quat_w_vision_body,vel_linear_x_body,vel_linear_y_body,vel_linear_z_body,vel_angular_x_body,vel_angular_y_body,vel_angular_z_body,fl.hx_pos,fl.hx_vel,fl.hx_acc,fl.hx_load,fl.hy_pos,fl.hy_vel,fl.hy_acc,fl.hy_load,fl.kn_pos,fl.kn_vel,fl.kn_acc,fl.kn_load,fr.hx_pos,fr.hx_vel,fr.hx_acc,fr.hx_load,fr.hy_pos,fr.hy_vel,fr.hy_acc,fr.hy_load,fr.kn_pos,fr.kn_vel,fr.kn_acc,fr.kn_load,hl.hx_pos,hl.hx_vel,hl.hx_acc,hl.hx_load,hl.hy_pos,hl.hy_vel,hl.hy_acc,hl.hy_load,hl.kn_pos,hl.kn_vel,hl.kn_acc,hl.kn_load,hr.hx_pos,hr.hx_vel,hr.hx_acc,hr.hx_load,hr.hy_pos,hr.hy_vel,hr.hy_acc,hr.hy_load,hr.kn_pos,hr.kn_vel,hr.kn_acc,hr.kn_load
0,09-21-2023_19-37-37-052,-5.59093713760376,-0.5900230407714844,0.03708202391862869,0.0013709592167288065,0.0043985540978610516,-0.7404209971427917,0.6721276640892029,0.0002347218687646091,-9.322506957687438e-05,-0.0002951911883428693,-0.002563332673162222,-0.0016670101322233677,-0.00035385132650844753,0.5175574421882629,-0.0020307828672230244,-1.4384466409683228,2.190310478210449,1.4358099699020386,0.0009317970834672451,0.25042974948883057,3.4732367992401123,-2.7986834049224854,0.001314567867666483,2.114346981048584,1.0374993085861206,-0.5197753310203552,0.005221494939178228,-0.33731046319007874,-0.5004609227180481,1.4390382766723633,-0.0007404271746054292,-0.8255552053451538,1.039721131324768,-2.7935264110565186,-0.0102081298828125,-2.6462135314941406,0.5072847008705139,0.5264275670051575,0.0012421919964253902,-0.11823223531246185,-6.463229656219482,1.4303474426269531,0.000492508290335536,-2.24361515045166,7.936418056488037,-2.8009886741638184,0.013721813447773457,-5.004380702972412,2.0097687244415283,-0.5244266390800476,-0.0010286158649250865,0.4620761573314667,4.352820873260498,1.4350204467773438,-0.01862414926290512,0.9991871118545532,4.149749755859375,-2.7989726066589355,0.03716624900698662,-4.136256694793701,0.7459374666213989
1,09-21-2023_19-37-37-109,-5.590934753417969,-0.5899028778076172,0.03716546297073364,0.0013574305921792984,0.0043936860747635365,-0.7404280304908752,0.672120213508606,-5.501005216501653e-05,-0.00041535176569595933,-4.6371151256607845e-05,-0.0015021904837340117,0.002055369783192873,0.0027417661622166634,0.5175702571868896,0.00035751707036979496,-0.29491570591926575,2.195747137069702,1.4358227252960205,0.004643453750759363,0.5703294277191162,3.484018087387085,-2.7986834049224854,-0.00878860056400299,-0.49670490622520447,1.0332958698272705,-0.5197880268096924,-0.010571833699941635,-1.8393056392669678,-0.5214634537696838,1.4390382766723633,0.00464628916233778,0.904789924621582,1.0451023578643799,-2.7935264110565186,0.004717509262263775,-1.1234623193740845,0.5203697681427002,0.5264275670051575,0.001962412614375353,3.9833223819732666,-6.457762718200684,1.4303537607192993,0.010719450190663338,0.32691794633865356,7.915351390838623,-2.8009727001190186,-0.023863360285758972,6.9871134757995605,2.0057382583618164,-0.5244587063789368,0.0012800437398254871,-3.8035807609558105,4.363434791564941,1.435014009475708,0.0025052784476429224,-2.4445340633392334,4.17114782333374,-2.799004554748535,-0.03651844337582588,1.2716782093048096,0.7416433691978455
2,09-21-2023_19-37-37-169,-5.591177940368652,-0.5899176597595215,0.0370548777282238,0.0013707979815080762,0.004406569059938192,-0.7404211759567261,0.6721274852752686,0.0005707810632884502,-0.00020856349146924913,-0.00047555373748764396,-0.003696384374052286,-0.0001281199511140585,-0.0035132253542542458,0.5175702571868896,0.0025439723394811153,-1.0826627016067505,2.190310478210449,1.4358164072036743,-0.004545307252556086,0.9832486510276794,3.4732367992401123,-2.7986834049224854,-0.0008942579152062535,1.6178241968154907,1.02909255027771,-0.519769012928009,0.008339294232428074,0.3538385033607483,-0.510962188243866,1.4390255212783813,-0.007270782720297575,1.8086109161376953,1.0504834651947021,-2.7935264110565186,0.002112619811668992,1.8254222869873047,0.5072847008705139,0.526440441608429,-0.0011919778771698475,-2.232574939727783,-6.463229656219482,1.4303474426269531,0.008951744996011257,-2.3387696743011475,7.931151390075684,-2.8009088039398193,0.0038526125717908144,-8.50374984741211,2.0060536861419678,-0.524452269077301,0.0033590970560908318,3.1022000312805176,4.347513675689697,1.4350204467773438,-0.010082968510687351,-0.5019412040710449,4.144400119781494,-2.7989885807037354,-0.014866222627460957,-2.0100507736206055,0.7374364137649536
3,09-21-2023_19-37-37-229,-5.591182231903076,-0.5897612571716309,0.03717169910669327,0.0013645329745486379,0.004416287411004305,-0.7404307126998901,0.6721169948577881,-0.00011591831571422517,-0.00035905512049794197,-0.0005658516311086714,-0.004198560491204262,-0.0003297240473330021,0.0017141344724223018,0.5175830721855164,0.004760488402098417,0.04861766844987869,2.195747137069702,1.4358099699020386,0.0036488554906100035,-0.6740731000900269,3.484018087387085,-2.7986674308776855,-0.01752171479165554,-1.5694940090179443,1.024929165840149,-0.5197880268096924,-0.0104813352227211,0.0326729454100132,-0.5162128210067749,1.4390255212783813,0.013858337886631489,-1.9433480501174927,1.0612457990646362,-2.7935423851013184,-0.004905932117253542,-3.9870593547821045,0.5159881114959717,0.5264595746994019,0.00045800275984220207,-1.003536343574524,-6.479630947113037,1.430385708808899,0.007365640718489885,-2.8716533184051514,7.883751392364502,-2.800940752029419,-0.02925156243145466,-10.050507545471191,2.0058958530426025,-0.5244651436805725,0.009820755571126938,0.20593808591365814,4.368741989135742,1.4350266456604004,0.00879710167646408,-1.5245440006256104,4.1604485511779785,-2.799004554748535,-0.03355453908443451,-0.8847697377204895,0.7374076843261719
4,09-21-2023_19-37-37-292,-5.5907464027404785,-0.5897502899169922,0.03697417676448822,0.0013430394465103745,0.0044309464283287525,-0.7404375076293945,0.6721092462539673,5.553773371502757e-05,-0.0003512597468215972,3.940187525586225e-05,-0.0011200238950550556,0.0030924661550670862,0.0007044534431770444,0.5175638794898987,-0.011675829067826271,0.3269394338130951,2.195747137069702,1.4358227252960205,-0.003814026014879346,-1.222551703453064,3.467846155166626,-2.798699378967285,0.01699228025972843,2.8075931072235107,1.0332554578781128,-0.5197817087173462,0.005152757279574871,-2.0063953399658203,-0.5004609227180481,1.4390127658843994,-0.005632956977933645,2.147240161895752,1.066627025604248,-2.7935585975646973,-0.0008833914180286229,4.591793537139893,0.5072452425956726,0.5264467597007751,-0.0059868693351745605,-0.41135385632514954,-6.468696594238281,1.430385708808899,-0.012719020247459412,1.612796425819397,7.8890180587768555,-2.8009567260742188,0.027344675734639168,6.8407673835754395,2.014036178588867,-0.5244651436805725,0.003694189479574561,-1.6748203039169312,4.389970302581787,1.4350204467773438,0.00441022589802742,-0.8904807567596436,4.165798187255859,-2.7989726066589355,0.015234283171594143,-3.1347265243530273,0.7501735687255859
5,09-21-2023_19-37-37-352,-5.590743541717529,-0.5895786285400391,0.03704085201025009,0.001347076497040689,0.0044478075578808784,-0.7404473423957825,0.6720983386039734,0.0003538833698257804,-0.00017468193254899234,-0.00020628940546885133,-0.0014363033697009087,-0.0034487887751311064,0.00015310074377339333,0.5175830721855164,-0.005727690644562244,-0.4987437427043915,2.190310478210449,1.4358227252960205,-0.0003943760530091822,-0.9073957204818726,3.4732367992401123,-2.7986834049224854,-0.012359619140625,1.2859950065612793,1.0332958698272705,-0.5197625160217285,0.006626506801694632,0.1686657965183258,-0.5004609227180481,1.4390000104904175,-0.009729038923978806,1.0583467483520508,1.0827704668045044,-2.7935423851013184,-0.0032364167273044586,-0.9810279607772827,0.5203496813774109,0.5264660716056824,-0.005050011910498142,1.3999693393707275,-6.496032238006592,1.4303793907165527,0.0011273614363744855,-0.18682578206062317,7.857418060302734,-2.800940752029419,-0.03245082125067711,10.111466407775879,2.0058958530426025,-0.5244587063789368,-0.002662540413439274,2.4247422218322754,4.400584697723389,1.4350204467773438,-0.0033984307665377855,-2.601274251937866,4.155099391937256,-2.799004554748535,-0.007194057106971741,-11.691038131713867,0.7416433691978455
6,09-21-2023_19-37-37-409,-5.590741157531738,-0.5895447731018066,0.03712351620197296,0.001346480567008257,0.004451213404536247,-0.7404480576515198,0.6720975637435913,1.3594835763797164e-05,-0.0003096841392107308,-0.00041117958608083427,-0.003917706664651632,-0.0010826601646840572,0.0021117606665939093,0.5175702571868896,-0.006919537670910358,0.11055604368448257,2.190310478210449,1.4358291625976562,0.009005995467305183,1.0842158794403076,3.467846155166626,-2.7986674308776855,0.015659216791391373,0.23536181449890137,1.0459470748901367,-0.5197561383247375,0.013586034066975117,-2.4154820442199707,-0.5162128210067749,1.4390062093734741,0.012828383594751358,-0.5333110094070435,1.0989140272140503,-2.7935423851013184,0.004869865719228983,-1.0338212251663208,0.511626660823822,0.5264660716056824,0.002472945488989353,2.6242258548736572,-6.5069661140441895,1.4304176568984985,-0.003622389631345868,1.638735055923462,7.852151393890381,-2.800940752029419,0.01730254292488098,-2.828664779663086,2.001786231994629,-0.524478018283844,0.00482929777354002,-0.11196015775203705,4.4058918952941895,1.4350394010543823,0.00424260413274169,-0.9958309531211853,4.17114782333374,-2.7989885807037354,0.018615491688251495,1.2695224285125732,0.7416722774505615
7,09-21-2023_19-37-37-469,-5.590731620788574,-0.5894536972045898,0.03733789920806885,0.001334620639681816,0.004468438681215048,-0.7404530644416809,0.6720920205116272,0.0001110329176299274,-0.00026584506849758327,-0.0003611007414292544,-0.002576802857220173,-0.0012519687879830599,0.0007163181435316801,0.5175638794898987,-0.004695460200309753,0.7981690168380737,2.184873580932617,1.4358164072036743,-0.0070159342139959335,-2.8857264518737793,3.4732367992401123,-2.7986834049224854,0.0065182773396372795,-1.4228951930999756,1.0417027473449707,-0.5197817087173462,-0.002584639936685562,0.8215460777282715,-0.5004609227180481,1.4389803409576416,-0.00992994848638773,-0.7126208543777466,1.1096763610839844,-2.793574571609497,0.009017018601298332,-0.31046435236930847,0.5115869045257568,0.5264915823936462,-0.0017322173807770014,-1.296754240989685,-6.496032238006592,1.4304049015045166,0.005881363060325384,3.1150872707366943,7.825818061828613,-2.800924777984619,-0.015506744384765625,0.20413586497306824,2.0059750080108643,-0.524484395980835,0.001436818391084671,0.7736789584159851,4.4058918952941895,1.4350076913833618,-0.002720424672588706,-1.6390897035598755,4.1604485511779785,-2.7990365028381348,0.014509722590446472,-8.405563354492188,0.7415853142738342
8,09-21-2023_19-37-37-526,-5.590710163116455,-0.5894646644592285,0.037406206130981445,0.0013293132651597261,0.004471693653613329,-0.7404519319534302,0.6720930933952332,7.526515400968492e-05,-0.00033330442965961993,-0.00019938492914661765,-0.0017419088399037719,-0.0001645619049668312,6.643277447437868e-05,0.5175638794898987,-0.002396262250840664,-1.4354655742645264,2.190310478210449,1.4358164072036743,-0.004757994785904884,1.0491795539855957,3.467846155166626,-2.7986834049224854,0.004512902349233627,1.7490500211715698,1.0332958698272705,-0.5197753310203552,0.0040421136654913425,1.0430073738098145,-0.510962188243866,1.438961386680603,-0.014165526255965233,-0.5532690286636353,1.1096763610839844,-2.7935423851013184,-0.008463715203106403,-4.358700752258301,0.511626660823822,0.5264915823936462,0.00029827156686224043,-1.0188672542572021,-6.5069661140441895,1.4304240942001343,-0.003227950306609273,0.036247435957193375,7.82055139541626,-2.800940752029419,0.031903356313705444,-3.6344964504241943,2.01411509513855,-0.524484395980835,0.007761852350085974,0.8081600069999695,4.416505813598633,1.435014009475708,-0.00449791457504034,0.18725910782814026,4.176496982574463,-2.799020528793335,-0.013713490217924118,0.5180041790008545,0.7373787760734558
9,09-21-2023_19-37-37-583,-5.591092586517334,-0.5893783569335938,0.03770127147436142,0.0013200711691752076,0.004481406416743994,-0.7404504418373108,0.6720948815345764,0.0001139447558671236,-0.0003179037885274738,-0.00011794549209298566,-0.0011570930946618319,-0.0026290921960026026,0.00031930493423715234,0.5175830721855164,0.004573366139084101,1.659091830253601,2.1794369220733643,1.4358291625976562,-0.003199504455551505,1.8169686794281006,3.4570648670196533,-2.7986834049224854,-0.033643320202827454,0.04022372514009476,1.0374993085861206,-0.5197753310203552,0.0038415277376770973,-3.524679183959961,-0.5267140865325928,1.438974142074585,-0.0015161613700911403,-0.7555946707725525,1.1204386949539185,-2.7935423851013184,-0.015745220705866814,-0.24673721194267273,0.5159881114959717,0.5264915823936462,0.002013887744396925,2.893050193786621,-6.501499176025391,1.4304112195968628,0.003430841490626335,-0.9682366251945496,7.7994842529296875,-2.8009567260742188,-0.037612684071063995,5.3549065589904785,2.0017077922821045,-0.5244972109794617,0.001962582813575864,1.216942548751831,4.437734603881836,1.435014009475708,0.003910833969712257,-2.7191829681396484,4.1604485511779785,-2.7989885807037354,0.02387838624417782,2.2300541400909424,0.7374364137649536
