,timestamp_utc,pos_x_vision_body,pos_y_vision_body,pos_z_vision_body,quat_x_vision_body,quat_y_vision_body,quat_z_vision_body,quat_w_vision_body,vel_linear_x_body,vel_linear_y_body,vel_linear_z_body,vel_angular_x_body,vel_angular_y_body,vel_angular_z_body,fl.hx_pos,fl.hx_vel,fl.hx_acc,fl.hx_load,fl.hy_pos,fl.hy_vel,fl.hy_acc,fl.hy_load,fl.kn_pos,fl.kn_vel,fl.kn_acc,fl.kn_load,fr.hx_pos,fr.hx_vel,fr.hx_acc,fr.hx_load,fr.hy_pos,fr.hy_vel,fr.hy_acc,fr.hy_load,fr.kn_pos,fr.kn_vel,fr.kn_acc,fr.kn_load,hl.hx_pos,hl.hx_vel,hl.hx_acc,hl.hx_load,hl.hy_pos,hl.hy_vel,hl.hy_acc,hl.hy_load,hl.kn_pos,hl.kn_vel,hl.kn_acc,hl.kn_load,hr.hx_pos,hr.hx_vel,hr.hx_acc,hr.hx_load,hr.hy_pos,hr.hy_vel,hr.hy_acc,hr.hy_load,hr.kn_pos,hr.kn_vel,hr.kn_acc,hr.kn_load
0,09-21-2023_22-29-43-719,-0.645150772899715,5.4362182842763085,0.0764203101334938,-0.0029132601339370012,0.0010761760640889406,0.7368969321250916,0.6759981513023376,-0.0007144550909288228,0.00016151164891198277,-0.0006857103435322642,-0.004281010944396257,-0.00030418578535318375,-0.00044596841325983405,0.013370645232498646,-0.00441698357462883,2.043234348297119,-5.633282661437988,0.8730162978172302,0.004878206178545952,0.7413647174835205,1.6860284805297852,-1.5405793190002441,0.011220527812838554,5.065079689025879,16.60698699951172,-0.0074847242794930935,-0.0022222748957574368,1.898444414138794,5.3011674880981445,0.8875832557678223,0.02200123481452465,1.0376849174499512,-0.5614805221557617,-1.5557637214660645,0.0080413818359375,-2.9909467697143555,15.692997932434082,0.009978372603654861,-0.012532088905572891,0.4981084167957306,-5.0121283531188965,0.8729156255722046,0.0060786097310483456,-0.7303460240364075,0.08371123671531677,-1.5371962785720825,-0.013759728521108627,-1.8100303411483765,16.855937957763672,-0.004727185238152742,-0.010922852903604507,1.1469037532806396,5.374334812164307,0.8699357509613037,0.00019749149214476347,-0.21424992382526398,1.5808401107788086,-1.53593111038208,-0.005325317848473787,-8.388628005981445,17.906051635742188
1,09-21-2023_22-29-43-776,-0.6451591267246233,5.436215329692554,0.07641834640717372,-0.0029194054659456015,0.0010763786267489195,0.7368680238723755,0.6760295629501343,-0.0006396183161996305,0.00013827875955030322,-0.00061601004563272,-0.004273013211786747,0.0028021112084388733,-0.0005185017944313586,0.013389784842729568,0.005610269028693438,2.4086382389068604,-5.644155979156494,0.8730483055114746,0.00463420944288373,-1.6745741367340088,1.5728250741958618,-1.5405793190002441,0.001509926631115377,-0.7207761406898499,16.619901657104492,-0.0074910735711455345,-0.0013576664496213198,1.9282816648483276,5.28016471862793,0.8875705003738403,0.011244967579841614,2.182480573654175,-0.46461954712867737,-1.5557478666305542,-0.0014875008491799235,-6.124159336090088,15.679819107055664,0.009991196915507317,0.0003386816824786365,-1.0643819570541382,-4.919188022613525,0.8729602694511414,0.005248041823506355,2.5735881328582764,-0.06375549733638763,-1.537244200706482,-0.04476119577884674,-7.14622163772583,16.881254196166992,-0.004733629059046507,-0.0024858785327523947,1.202248215675354,5.443326950073242,0.8699101805686951,-0.004805576056241989,-4.469211101531982,1.7092281579971313,-1.53593111038208,-0.01704453118145466,-6.843860149383545,17.853931427001953
2,09-21-2023_22-29-43-836,-0.645680542583412,5.435128477101028,0.07605963639294824,-0.0029284264892339706,0.0010777001734822989,0.736897349357605,0.6759974360466003,0.0002583647728897631,0.0002909014583565295,-0.00021329816081561148,-0.0029529405292123556,0.0029753593262284994,0.0015933574177324772,0.013383427634835243,-0.004729687236249447,-0.4193035662174225,-5.622408866882324,0.8730546236038208,0.010223942808806896,1.8851739168167114,1.6105594635009766,-1.5406112670898438,-0.006912694312632084,-2.718658208847046,16.63275718688965,-0.0075038401409983635,0.002973944414407015,3.9733645915985107,5.327420234680176,0.8875576257705688,-0.017694389447569847,-1.9710955619812012,-0.5130500197410583,-1.5557317733764648,0.008522958494722843,2.3125345706939697,15.627007484436035,0.009959203191101551,0.0009452045196667314,3.4054059982299805,-4.9683918952941895,0.8729411363601685,0.009589562192559242,-1.1972814798355103,0.025777876377105713,-1.537244200706482,-0.0036121713928878307,-3.2947216033935547,16.932052612304688,-0.004727185238152742,0.003068080870434642,0.12826646864414215,5.406177520751953,0.8699293732643127,-0.0044722240418195724,1.2247049808502197,1.6236361265182495,-1.5358991622924805,0.01472750585526228,1.424712896347046,17.814899444580078
3,09-21-2023_22-29-43-893,-0.6456769772699458,5.435143147731324,0.07606118880563295,-0.002931269584223628,0.001083587994799018,0.7368879318237305,0.676007866859436,3.8163139834068716e-05,0.00020069893798790872,-0.0003854336973745376,-0.0023348291870206594,-0.0004065458197146654,-6.173847214085981e-05,0.013396278023719788,0.001469138776883483,1.346401572227478,-5.644155979156494,0.8730227947235107,0.0009242165251635015,-1.7678500413894653,1.615950107574463,-1.5405954122543335,-0.006134264171123505,1.1921497583389282,16.581130981445312,-0.0074974908493459225,-0.0046056038700044155,2.078096866607666,5.306417942047119,0.8875641226768494,-0.003279245225712657,-2.0141642093658447,-0.5130500197410583,-1.5557317733764648,-0.006917895749211311,-0.015318287536501884,15.693058013916016,0.009978372603654861,0.002768652979284525,-1.6184227466583252,-4.990260124206543,0.8729474544525146,0.0008854924817569554,-1.9430955648422241,0.03631121665239334,-1.537244200706482,-0.011818856932222843,1.4179885387420654,16.868553161621094,-0.004727185238152742,-0.014849682338535786,-0.6627318263053894,5.400870323181152,0.8699293732643127,0.002278074389323592,-1.4718097448349,1.6289856433868408,-1.5359152555465698,0.002966678701341152,0.2588134706020355,17.88001823425293
4,09-21-2023_22-29-43-950,-0.6452412513897956,5.4360368240272745,0.07637839003158556,-0.0029231086373329163,0.0011016821954399347,0.7368593215942383,0.6760388612747192,-0.00024560256861150265,-0.00013536171172745526,-0.0006497916183434427,-0.004731370601803064,0.0014672500547021627,-0.0008276852313429117,0.013383427634835243,-0.0019707544706761837,0.48053520917892456,-5.67677640914917,0.8730291128158569,-0.007585156708955765,1.033667802810669,1.5889968872070312,-1.5405634641647339,0.005173452198505402,4.0605902671813965,16.516616821289062,-0.0074974908493459225,0.0011955407680943608,-0.696341335773468,5.264412879943848,0.8875768780708313,0.005020995624363422,-3.002992630004883,-0.48614421486854553,-1.5557317733764648,-0.008457993157207966,2.410830020904541,15.745899200439453,0.009971960447728634,0.003669905010610819,-2.6441333293914795,-4.946523666381836,0.8729411363601685,-0.0037811973597854376,-2.42169451713562,0.015244538895785809,-1.5371962785720825,-0.005733143538236618,-10.144490242004395,16.88134002685547,-0.004740005359053612,-0.0015590189723297954,-1.1664730310440063,5.427405834197998,0.8699228763580322,0.005151496734470129,2.0811734199523926,1.677131175994873,-1.5358672142028809,0.03177527338266373,0.7221542000770569,17.880109786987305
5,09-21-2023_22-29-44-007,-0.6452557337106173,5.436034106649156,0.07638188443134081,-0.0029248022474348545,0.001089568599127233,0.7368789911270142,0.6760175228118896,-0.0005367139237932861,-0.00027842214331030846,-0.0005101278075017035,-0.005840283818542957,0.0015977579168975353,-0.001122688059695065,0.013396278023719788,-0.0041206530295312405,-1.8646955490112305,-5.649592876434326,0.8730227947235107,0.014601152390241623,-1.168529987335205,1.6051688194274902,-1.5405793190002441,-0.005999940913170576,0.9772385954856873,16.594074249267578,-0.0074910735711455345,0.01210316177457571,2.768996238708496,5.311668395996094,0.8875576257705688,0.004993480164557695,-1.4512925148010254,-0.5291935205459595,-1.5557637214660645,-0.014672019518911839,-0.4306749105453491,15.706208229064941,0.009959203191101551,-0.0015239911153912544,2.7868640422821045,-5.017595291137695,0.8729474544525146,0.005829432979226112,-0.9876680374145508,0.07317789644002914,-1.5371962785720825,0.010043174028396606,3.0993638038635254,16.88134002685547,-0.004740005359053612,-0.0034155852627009153,1.4620777368545532,5.395563125610352,0.8699293732643127,8.030117442103801e-07,-0.6056763529777527,1.5808401107788086,-1.5358833074569702,0.02866779826581478,-0.49842703342437744,17.867050170898438
6,09-21-2023_22-29-44-064,-0.6454012793329524,5.435728314113952,0.07611543155061617,-0.002919010119512677,0.0010767885250970721,0.7368747591972351,0.6760222911834717,-0.0006544655188918114,-0.00038075499469414353,-0.0004617881786543876,-0.003815741278231144,0.0011032961774617434,0.00021300738444551826,0.013402635231614113,0.009564246982336044,0.8674021363258362,-5.633282661437988,0.8730418086051941,0.009450969286262989,-2.5495357513427734,1.5566531419754028,-1.5405954122543335,-3.375430969754234e-05,-3.2624003887176514,16.581130981445312,-0.0075102574191987514,-0.0039281887002289295,-0.11577048152685165,5.306417942047119,0.8875512480735779,-0.0027889790944755077,-1.7897001504898071,-0.4592383801937103,-1.5557317733764648,-0.01129427831619978,0.42592155933380127,15.706269264221191,0.009971960447728634,0.010399095714092255,0.0643780529499054,-4.984793186187744,0.8729539513587952,-0.001353992847725749,-2.093499183654785,0.020511208102107048,-1.537244200706482,-0.021258875727653503,-0.2565257251262665,16.944753646850586,-0.004733629059046507,-0.00039885504520498216,-0.5764268636703491,5.443326950073242,0.8699293732643127,-0.0035446351394057274,1.8551489114761353,1.6450340747833252,-1.5359152555465698,0.04226037487387657,-5.501070022583008,17.801841735839844
7,09-21-2023_22-29-44-124,-0.6454033636484278,5.435717118670825,0.07611546735143583,-0.0029096256475895643,0.0010713692754507065,0.7368760108947754,0.6760209202766418,-0.0005192742682993412,-0.0005403457907959819,-0.0003575050213839859,-0.004097260534763336,0.002461847849190235,0.005079750902950764,0.013396278023719788,0.00933512020856142,3.5953457355499268,-5.61697244644165,0.8730354905128479,-0.0025862769689410925,-1.4810690879821777,1.5404812097549438,-1.5405954122543335,0.018537232652306557,1.003402590751648,16.568218231201172,-0.0074974908493459225,0.0066975862719118595,2.771148204803467,5.290666103363037,0.8875768780708313,0.012660132721066475,-1.9139217138290405,-0.4269513785839081,-1.5557478666305542,-0.007996530272066593,1.2456754446029663,15.693028450012207,0.00995285902172327,0.005072527099400759,0.6824949979782104,-5.006661415100098,0.8729666471481323,-0.0144890658557415,-1.3872932195663452,0.03631121665239334,-1.537244200706482,0.0027641530614346266,-8.8167724609375,16.944753646850586,-0.004727185238152742,0.0023885478731244802,1.4514480829238892,5.448634147644043,0.8699293732643127,0.0028507274109870195,-0.9765685796737671,1.6343351602554321,-1.5358833074569702,-0.019540729001164436,8.848241806030273,17.814931869506836
8,09-21-2023_22-29-44-187,-0.6453911627965341,5.4357361122038546,0.07648163320502153,-0.0028981363866478205,0.0010794204426929355,0.7368834614753723,0.6760129332542419,-2.4066961486823857e-05,-9.128765668720007e-05,-0.0002559804415795952,-0.00259611289948225,0.0021900073625147343,0.0001805782230803743,0.013389784842729568,0.007107121869921684,0.441459983587265,-5.611535549163818,0.8730418086051941,-0.0008195366826839745,1.775708794593811,1.5728250741958618,-1.5405793190002441,0.017122672870755196,-2.4317851066589355,16.54241943359375,-0.0074910735711455345,0.0006794804940000176,1.7779790163040161,5.3011674880981445,0.8875641226768494,-0.006593442056328058,1.0234876871109009,-0.4269513785839081,-1.5556998252868652,0.0022314824163913727,4.4801435470581055,15.732749938964844,0.009940101765096188,-0.004369506612420082,1.667486310005188,-5.044930934906006,0.8729602694511414,0.004353479016572237,-1.7927194833755493,0.09951124340295792,-1.5372122526168823,-0.007782907225191593,-1.662282109260559,16.919410705566406,-0.004740005359053612,-0.0015721275703981519,0.6122329235076904,5.422098636627197,0.8699357509613037,-0.008686807006597519,3.037827730178833,1.5808401107788086,-1.5358511209487915,0.004760887008160353,-2.8237414360046387,17.841049194335938
9,09-21-2023_22-29-44-244,-0.645370269029244,5.43573870451753,0.07648321830617832,-0.0028897470328956842,0.0010909007396548986,0.7368670701980591,0.6760306358337402,0.00017842990928329527,0.0002908677561208606,-0.000344311905791983,-0.004030969925224781,0.0007916965987533331,-0.0011295800795778632,0.013409060426056385,0.005799104459583759,-4.456487655639648,-5.633282661437988,0.8730483055114746,-0.004807761870324612,0.4569525122642517,1.5458718538284302,-1.5405793190002441,-0.012444467283785343,3.6199378967285156,16.503677368164062,-0.0074910735711455345,0.001561781857162714,2.6341607570648193,5.274914264678955,0.8875898122787476,0.014494839124381542,2.0034778118133545,-0.39466437697410583,-1.5556998252868652,0.011045513674616814,-3.824070453643799,15.785591125488281,0.009940101765096188,-0.008698295801877975,0.3705676794052124,-5.028529644012451,0.8729729652404785,0.014706641435623169,-2.1972577571868896,0.04684455320239067,-1.5371962785720825,0.017686324194073677,-3.749337911605835,16.894039154052734,-0.004746449179947376,-0.0031918291933834553,-1.9093115329742432,5.432713031768799,0.8699228763580322,-0.01540128793567419,-0.12589076161384583,1.6022380590438843,-1.5359152555465698,0.0025431313551962376,-3.049466371536255,17.84092903137207
